"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_16_073.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_16_073.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_16_073.jpg","0","1","0","30.1903"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_16_179.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_16_179.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_16_179.jpg","0","1","0","30.19033"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_16_279.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_16_279.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_16_279.jpg","0","1","0","30.19031"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_16_380.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_16_380.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_16_380.jpg","0","1","0","30.1903"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_16_485.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_16_485.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_16_485.jpg","0","1","0","30.19029"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_16_585.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_16_585.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_16_585.jpg","0","1","0","30.1903"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_16_685.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_16_685.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_16_685.jpg","0","1","0","30.19028"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_16_785.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_16_785.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_16_785.jpg","0","1","0","30.19029"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_16_892.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_16_892.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_16_892.jpg","-0.281664","1","0","30.17052"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_16_999.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_16_999.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_16_999.jpg","-0.000273539","1","0","30.18933"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_17_105.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_17_105.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_17_105.jpg","0","1","0","30.19002"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_17_205.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_17_205.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_17_205.jpg","0","1","0","30.19018"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_17_306.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_17_306.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_17_306.jpg","0","1","0","30.1903"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_17_413.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_17_413.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_17_413.jpg","0","1","0","30.1904"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_17_513.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_17_513.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_17_513.jpg","0","1","0","30.19031"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_17_616.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_17_616.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_17_616.jpg","0","1","0","30.19029"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_17_722.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_17_722.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_17_722.jpg","0","1","0","30.1903"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_17_822.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_17_822.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_17_822.jpg","0","1","0","30.19031"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_17_924.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_17_924.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_17_924.jpg","0","1","0","30.1903"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_18_024.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_18_024.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_18_024.jpg","0","1","0","30.19031"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_18_130.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_18_130.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_18_130.jpg","0","1","0","30.1903"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_18_237.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_18_237.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_18_237.jpg","0","1","0","30.19031"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_18_337.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_18_337.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_18_337.jpg","0","1","0","30.1903"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_18_443.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_18_443.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_18_443.jpg","0","1","0","30.19029"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_18_547.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_18_547.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_18_547.jpg","0","1","0","30.19031"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_18_650.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_18_650.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_18_650.jpg","0","1","0","30.19029"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_18_751.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_18_751.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_18_751.jpg","-0.05990718","1","0","30.18943"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_18_851.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_18_851.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_18_851.jpg","0","1","0","30.19029"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_18_952.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_18_952.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_18_952.jpg","0","1","0","30.1903"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_19_058.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_19_058.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_19_058.jpg","0","1","0","30.1903"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_19_158.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_19_158.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_19_158.jpg","-0.2140774","1","0","30.17816"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_19_264.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_19_264.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_19_264.jpg","-0.1066236","1","0","30.19065"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_19_365.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_19_365.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_19_365.jpg","0","1","0","30.18981"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_19_466.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_19_466.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_19_466.jpg","0","1","0","30.19024"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_19_567.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_19_567.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_19_567.jpg","0","1","0","30.19029"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_19_667.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_19_667.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_19_667.jpg","0","1","0","30.19031"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_19_774.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_19_774.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_19_774.jpg","0","1","0","30.1903"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_19_874.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_19_874.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_19_874.jpg","0","1","0","30.19026"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_19_977.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_19_977.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_19_977.jpg","0","1","0","30.19031"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_20_079.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_20_079.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_20_079.jpg","0","1","0","30.19031"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_20_179.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_20_179.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_20_179.jpg","0","1","0","30.19029"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_20_281.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_20_281.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_20_281.jpg","0","1","0","30.19029"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_20_383.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_20_383.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_20_383.jpg","-0.044817","1","0","30.18983"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_20_484.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_20_484.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_20_484.jpg","-0.1675729","1","0","30.18475"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_20_587.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_20_587.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_20_587.jpg","0","1","0","30.18993"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_20_689.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_20_689.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_20_689.jpg","0","1","0","30.19023"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_20_792.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_20_792.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_20_792.jpg","0","1","0","30.19029"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_20_895.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_20_895.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_20_895.jpg","0","1","0","30.1903"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_20_998.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_20_998.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_20_998.jpg","0","1","0","30.19029"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_21_101.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_21_101.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_21_101.jpg","0","1","0","30.19031"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_21_203.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_21_203.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_21_203.jpg","0","1","0","30.19038"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_21_304.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_21_304.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_21_304.jpg","0","1","0","30.19029"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_21_414.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_21_414.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_21_414.jpg","0","1","0","30.19023"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_21_517.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_21_517.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_21_517.jpg","-0.08041269","1","0","30.18871"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_21_618.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_21_618.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_21_618.jpg","0","1","0","30.19021"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_21_724.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_21_724.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_21_724.jpg","0","1","0","30.19023"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_21_824.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_21_824.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_21_824.jpg","0","1","0","30.19029"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_21_931.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_21_931.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_21_931.jpg","0","1","0","30.1903"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_22_034.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_22_034.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_22_034.jpg","0","1","0","30.19031"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_22_138.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_22_138.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_22_138.jpg","-0.1614921","1","0","30.18317"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_22_244.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_22_244.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_22_244.jpg","-0.2201997","1","0","30.18535"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_22_344.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_22_344.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_22_344.jpg","0","1","0","30.18869"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_22_458.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_22_458.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_22_458.jpg","0","1","0","30.1901"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_22_561.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_22_561.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_22_561.jpg","0","1","0","30.19029"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_22_664.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_22_664.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_22_664.jpg","0.01653727","1","0","30.19022"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_22_766.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_22_766.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_22_766.jpg","0.161652","1","0","30.18442"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_22_873.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_22_873.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_22_873.jpg","0","1","0","30.18993"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_22_975.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_22_975.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_22_975.jpg","0","1","0","30.19022"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_23_078.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_23_078.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_23_078.jpg","0","1","0","30.19029"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_23_179.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_23_179.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_23_179.jpg","0","1","0","30.19027"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_23_281.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_23_281.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_23_281.jpg","0","1","0","30.19029"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_23_382.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_23_382.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_23_382.jpg","0","1","0","30.19031"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_23_490.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_23_490.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_23_490.jpg","0","1","0","30.19029"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_23_594.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_23_594.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_23_594.jpg","0","1","0","30.1903"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_23_701.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_23_701.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_23_701.jpg","0","1","0","30.1903"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_23_808.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_23_808.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_23_808.jpg","0","1","0","30.1903"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_23_908.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_23_908.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_23_908.jpg","0","1","0","30.19029"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_24_011.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_24_011.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_24_011.jpg","-0.2259098","1","0","30.17775"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_24_116.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_24_116.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_24_116.jpg","0","1","0","30.18955"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_24_222.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_24_222.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_24_222.jpg","0","1","0","30.19033"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_24_329.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_24_329.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_24_329.jpg","0","1","0","30.19026"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_24_431.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_24_431.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_24_431.jpg","0","1","0","30.19031"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_24_537.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_24_537.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_24_537.jpg","0","1","0","30.19031"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_24_640.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_24_640.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_24_640.jpg","0","1","0","30.19032"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_24_741.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_24_741.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_24_741.jpg","0","1","0","30.19032"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_24_841.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_24_841.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_24_841.jpg","0","1","0","30.19029"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_24_942.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_24_942.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_24_942.jpg","0","1","0","30.1903"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_25_047.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_25_047.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_25_047.jpg","0","1","0","30.1903"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_25_148.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_25_148.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_25_148.jpg","-0.2793928","1","0","30.17143"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_25_248.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_25_248.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_25_248.jpg","-0.02035156","1","0","30.19009"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_25_355.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_25_355.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_25_355.jpg","0","1","0","30.19004"
"C:\Users\Praos\Desktop\Data_training\IMG\center_2019_06_02_17_36_25_457.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\left_2019_06_02_17_36_25_457.jpg"," C:\Users\Praos\Desktop\Data_training\IMG\right_2019_06_02_17_36_25_457.jpg","0","1","0","30.19025"
